ticker,news_id
TTWO,175567171
TTWO,175562553
TTWO,175561163
TTWO,175561171
TTWO,175564753
TTWO,175564747
TTWO,175566311
TTWO,175573809
TTWO,175678969
TTWO,175565699
TTWO,175575513
TTWO,175575179
TTWO,175570261
TTWO,175566291
TTWO,175564633
TTWO,175568325
TTWO,175568373
TTWO,175612617
TTWO,175567465
TTWO,175567117
TTWO,175567209
TTWO,175568413
TTWO,175567575
TTWO,175583987
TTWO,175574443
TTWO,175570255
TTWO,175568533
TTWO,175570251
TTWO,175575599
TTWO,175576405
TTWO,175579515
TTWO,175571099
TTWO,175579779
TTWO,175635005
TTWO,175576495
TTWO,175573705
TTWO,175576337
TTWO,175576401
TTWO,175572477
TTWO,175573011
TTWO,175585571
TTWO,175573801
TTWO,175583991
TTWO,175590875
TTWO,175575665
TTWO,175576315
TTWO,175583985
TTWO,175576937
TTWO,175583411
TTWO,175576383
TTWO,175582503
TTWO,175583451
TTWO,175577645
TTWO,175583417
TTWO,175585093
TTWO,175579699
TTWO,175635015
TTWO,175673807
TTWO,175635423
TTWO,175579245
TTWO,175579235
TTWO,175707401
TTWO,175583457
TTWO,175587967
TTWO,175583439
TTWO,175581019
TTWO,175585071
TTWO,175595733
VZ,175558311
VZ,175559319
VZ,175555931
VZ,175563389
VZ,175563345
VZ,175558321
VZ,175552797
VZ,175562241
VZ,175552877
VZ,175554327
VZ,175568659
VZ,175562233
VZ,175565867
VZ,175565459
VZ,175558459
VZ,175555403
VZ,175558087
VZ,175555871
VZ,175565453
VZ,175558461
VZ,175560659
VZ,175721057
VZ,175557865
VZ,175560895
VZ,175575177
VZ,175559123
VZ,175563875
VZ,175559643
VZ,175559645
VZ,175568637
VZ,175562247
VZ,175563723
VZ,175567171
VZ,175562553
VZ,175561163
VZ,175561171
VZ,175564753
VZ,175564747
VZ,175566311
VZ,175573809
VZ,175678969
VZ,175565699
VZ,175575513
VZ,175575179
VZ,175570261
VZ,175566291
VZ,175564633
VZ,175568325
VZ,175568373
VZ,175612617
VZ,175567465
VZ,175567117
VZ,175567209
VZ,175568413
VZ,175567575
VZ,175583987
VZ,175574443
VZ,175570255
VZ,175568533
VZ,175570251
VZ,175575599
VZ,175576405
VZ,175579515
VZ,175571099
VZ,175579779
VZ,175635005
VZ,175576495
VZ,175573705
VZ,175576337
VZ,175576401
VZ,175572477
VZ,175573011
VZ,175585571
VZ,175573801
VZ,175583991
VZ,175590875
VZ,175575665
VZ,175576315
VZ,175583985
VZ,175576937
VZ,175583411
VZ,175576383
VZ,175582503
VZ,175583451
VZ,175577645
VZ,175583417
VZ,175585093
VZ,175579699
VZ,175635015
VZ,175673807
VZ,175635423
VZ,175579245
VZ,175579235
VZ,175707401
VZ,175583457
VZ,175587967
VZ,175583439
VZ,175581019
VZ,175585071
VZ,175595733
DIS,194926337
DIS,200368283
DIS,200371281
DIS,197866303
DIS,188226399
DIS,189938983
DIS,188238329
DIS,204126103
DIS,195065339
DIS,199090867
DIS,185413203
DIS,200343533
DIS,200346293
DIS,185548969
DIS,188253141
DIS,195259905
DIS,189693275
DIS,204012009
DIS,195976641
DIS,196582705
DIS,195142777
DIS,194213247
DIS,197994607
DIS,202985291
DIS,181483463
DIS,187896721
DIS,188468365
DIS,196809167
DIS,203015699
DIS,199400847
DIS,201384315
DIS,202459803
DIS,186356435
DIS,196980025
DIS,178908669
DIS,186438389
DIS,186443683
DIS,186451187
DIS,186451301
DIS,186468791
DIS,188344913
DIS,199920923
DIS,190942553
DIS,180555341
DIS,184677833
DIS,193844697
DIS,188739653
DIS,200733585
DIS,184938537
DIS,191221491
DIS,196229893
DIS,179034833
DIS,192655921
DIS,175801259
DIS,201710013
DIS,176333619
DIS,176483257
DIS,178045507
DIS,195866903
DIS,195866907
DIS,185555861
DIS,202959825
DIS,192730327
DIS,188531273
DIS,200992989
DIS,202995583
DIS,195117655
DIS,199176935
DIS,202902099
DIS,175939203
DIS,201011385
DIS,201018411
DIS,201023811
DIS,201538793
DIS,176257865
DIS,185748613
DIS,175601473
DIS,202909321
DIS,178598159
DIS,178989405
DIS,188517473
DIS,200668651
DIS,189903841
DIS,186188451
DIS,176279547
DIS,181603733
DIS,179104601
DIS,202932003
DIS,202934551
DIS,202935907
DIS,202944347
DIS,190485959
DIS,199206209
DIS,199468099
DIS,195032853
DIS,186168821
DIS,202908789
DIS,190330943
DIS,191973207
DIS,203013073
ABNB,190098947
ABNB,183662335
ABNB,183663733
ABNB,183843567
ABNB,199090867
ABNB,190426089
ABNB,182990543
ABNB,189399947
ABNB,187896721
ABNB,184005279
ABNB,202634297
ABNB,203141683
ABNB,190942553
ABNB,175801259
ABNB,190229155
ABNB,191122605
ABNB,190782117
ABNB,191163927
ABNB,193169999
ABNB,194341173
ABNB,199830287
ABNB,199950657
ABNB,175601473
ABNB,185443951
ABNB,190125739
ABNB,190527341
ABNB,196061701
ABNB,195032853
ABNB,190090625
ABNB,190279681
ABNB,192299335
ABNB,192453819
ABNB,197989921
ABNB,203365777
ABNB,199006793
ABNB,180676867
ABNB,191129151
ABNB,197942337
ABNB,197943927
ABNB,197945489
ABNB,197959605
ABNB,197966595
ABNB,197983963
ABNB,197984153
ABNB,198064831
ABNB,198152539
ABNB,198176253
ABNB,198265845
ABNB,202014571
ABNB,203224843
ABNB,179885435
ABNB,192862919
ABNB,188732693
ABNB,199651055
ABNB,177894217
ABNB,187721593
ABNB,190218819
ABNB,190377759
ABNB,194239201
ABNB,198062635
ABNB,198065789
ABNB,198088303
ABNB,198089785
ABNB,198168347
ABNB,198170943
ABNB,198251513
ABNB,198428111
ABNB,201360675
ABNB,195755347
ABNB,176015971
ABNB,176346723
ABNB,179063099
ABNB,181393293
ABNB,184086883
ABNB,184353057
ABNB,186450453
ABNB,190484745
ABNB,197610181
ABNB,197868981
ABNB,197972835
ABNB,198132567
ABNB,198207701
ABNB,184549769
ABNB,184237835
ABNB,201231769
ABNB,190481653
ABNB,201185141
ABNB,178739763
ABNB,179286741
ABNB,181081853
ABNB,181524235
ABNB,181549459
ABNB,182493571
ABNB,185549801
ABNB,187419477
ABNB,190626047
ABNB,190759789
ABNB,192202489
ABNB,193528337
ABNB,193758235
AMZN,200604101
AMZN,189087827
AMZN,200651271
AMZN,197989695
AMZN,181885149
AMZN,186172333
AMZN,200679027
AMZN,200666899
AMZN,199090867
AMZN,188271283
AMZN,190454107
AMZN,196363291
AMZN,200641419
AMZN,200648307
AMZN,189748141
AMZN,202220693
AMZN,203605143
AMZN,200556473
AMZN,187896721
AMZN,201050147
AMZN,190942553
AMZN,189577473
AMZN,191040433
AMZN,193953907
AMZN,194364527
AMZN,194364537
AMZN,200406255
AMZN,200627779
AMZN,194755377
AMZN,175801259
AMZN,186789673
AMZN,196291275
AMZN,200611373
AMZN,203255739
AMZN,187861999
AMZN,196161199
AMZN,196445627
AMZN,200013845
AMZN,201008715
AMZN,201450853
AMZN,203475497
AMZN,175601473
AMZN,199400847
AMZN,199920923
AMZN,200639841
AMZN,200702279
AMZN,187603999
AMZN,189575321
AMZN,200690179
AMZN,195032853
AMZN,199119373
AMZN,200560523
AMZN,200682085
AMZN,201620627
AMZN,178660065
AMZN,184301023
AMZN,198797011
AMZN,200473031
AMZN,200657199
AMZN,202688401
AMZN,195169197
AMZN,195952323
AMZN,200489285
AMZN,200690361
AMZN,202605387
AMZN,203365777
AMZN,181468471
AMZN,202173271
AMZN,199006793
AMZN,178718021
AMZN,187631795
AMZN,188339115
AMZN,194952273
AMZN,201273275
AMZN,201411379
AMZN,201587959
AMZN,201593565
AMZN,202354087
AMZN,179885435
AMZN,192862919
AMZN,187950625
AMZN,198199551
AMZN,198204105
AMZN,198213257
AMZN,198217359
AMZN,199628401
AMZN,202000963
AMZN,188732693
AMZN,199651055
AMZN,183194003
AMZN,197634057
AMZN,198204089
AMZN,198487693
AMZN,201393785
AMZN,201425835
AMZN,184295497
AMZN,186495673
AMZN,189712839
AMZN,190649273
AMZN,198221407
APTV,199090867
APTV,186092865
APTV,187896721
APTV,190942553
APTV,175801259
APTV,175601473
APTV,195032853
APTV,177718575
APTV,184400007
APTV,203365777
APTV,199006793
APTV,179885435
APTV,192862919
APTV,188732693
APTV,199651055
APTV,195755347
APTV,184549769
APTV,184237835
APTV,201231769
APTV,190481653
APTV,201185141
APTV,182704965
APTV,194944873
APTV,190849425
APTV,179508139
APTV,194648615
APTV,195503377
APTV,196981649
APTV,199128971
APTV,186208059
APTV,178035857
APTV,182205603
APTV,183396273
APTV,184232059
APTV,184291319
APTV,184306461
APTV,186594797
APTV,187243017
APTV,191468227
APTV,196528703
APTV,197531323
APTV,183685495
APTV,187205927
APTV,190451555
APTV,193475965
APTV,194197395
APTV,196572379
APTV,196617861
APTV,198604329
APTV,200766325
APTV,178763495
APTV,179727909
APTV,179733531
APTV,181572027
APTV,186178689
APTV,187608905
APTV,188324237
APTV,191405913
APTV,192470983
APTV,192812811
APTV,194209533
APTV,194233939
APTV,194557111
APTV,196733369
APTV,197724519
APTV,200221735
APTV,200783661
APTV,177430859
APTV,178217977
APTV,181530647
APTV,182316431
APTV,184012159
APTV,185768641
APTV,190084529
APTV,192726453
APTV,193139701
APTV,193903345
APTV,194202847
APTV,195070501
APTV,195551097
APTV,196078079
APTV,196145645
APTV,196503577
APTV,198743955
APTV,198987327
APTV,203330785
APTV,204237113
APTV,176131601
APTV,177065283
APTV,178050777
APTV,181562331
APTV,182898257
APTV,182926219
APTV,183999381
APTV,184135831
APTV,186291801
APTV,187667629
APTV,188267103
APTV,190698997
APTV,191705289
AZO,199090867
AZO,187896721
AZO,190942553
AZO,188075103
AZO,175801259
AZO,175601473
AZO,195032853
AZO,203365777
AZO,199006793
AZO,179885435
AZO,192862919
AZO,188732693
AZO,199651055
AZO,186192435
AZO,195755347
AZO,184549769
AZO,184237835
AZO,201231769
AZO,190481653
AZO,201185141
AZO,182704965
AZO,194944873
AZO,186119085
AZO,188936343
AZO,190849425
AZO,196981649
AZO,199128971
AZO,186208059
AZO,178035857
AZO,182205603
AZO,183396273
AZO,184232059
AZO,184291319
AZO,184306461
AZO,186594797
AZO,187243017
AZO,191468227
AZO,196528703
AZO,197531323
AZO,190635535
AZO,183685495
AZO,187205927
AZO,190451555
AZO,193475965
AZO,194197395
AZO,196572379
AZO,196617861
AZO,198604329
AZO,200766325
AZO,178763495
AZO,179727909
AZO,179733531
AZO,181572027
AZO,186178689
AZO,187608905
AZO,188324237
AZO,191405913
AZO,192470983
AZO,192812811
AZO,194209533
AZO,194233939
AZO,194557111
AZO,196733369
AZO,197724519
AZO,200221735
AZO,200783661
AZO,186028275
AZO,190035041
AZO,193016077
AZO,193628455
AZO,194367067
AZO,194373527
AZO,198027579
AZO,176131601
AZO,177065283
AZO,178050777
AZO,181562331
AZO,182898257
AZO,182926219
AZO,183999381
AZO,184135831
AZO,186291801
AZO,187667629
AZO,188267103
AZO,190698997
AZO,191705289
AZO,192787975
AZO,194027449
AZO,194032333
AZO,196036371
AZO,202283275
AZO,177899291
AZO,177902055
AZO,179477211
AZO,179689251
AZO,180907669
AZO,181720965
AZO,184141659
AZO,184179445
AZO,185887745
BBWI,175557073
BBWI,175592149
BBWI,175725585
BBWI,175585505
BBWI,175553899
BBWI,175564529
BBWI,175558051
BBWI,175563411
BBWI,175563359
BBWI,175622627
BBWI,175563345
BBWI,175557159
BBWI,175558321
BBWI,175552063
BBWI,175562243
BBWI,175562219
BBWI,175552715
BBWI,175554453
BBWI,175552863
BBWI,175552877
BBWI,175554459
BBWI,175554327
BBWI,175568659
BBWI,175568657
BBWI,175565867
BBWI,175555869
BBWI,175554439
BBWI,175567169
BBWI,175555871
BBWI,175583721
BBWI,175556845
BBWI,175576907
BBWI,175563391
BBWI,175556823
BBWI,175555327
BBWI,175557227
BBWI,175556777
BBWI,175568319
BBWI,175556763
BBWI,175561943
BBWI,175563371
BBWI,175557219
BBWI,175563847
BBWI,175556849
BBWI,175560659
BBWI,175559113
BBWI,175562231
BBWI,175557065
BBWI,175558315
BBWI,175557913
BBWI,175557161
BBWI,175557217
BBWI,175558103
BBWI,175573679
BBWI,175557865
BBWI,175557867
BBWI,175573663
BBWI,175673805
BBWI,175560897
BBWI,175560895
BBWI,175564587
BBWI,175575177
BBWI,175559123
BBWI,175559119
BBWI,175559643
BBWI,175559197
BBWI,175583723
BBWI,175668017
BBWI,175568503
BBWI,175561989
BBWI,175563409
BBWI,175560893
BBWI,175564637
BBWI,175562247
BBWI,175574245
BBWI,175560579
BBWI,175560621
BBWI,175567171
BBWI,175561171
BBWI,175567427
BBWI,175563737
BBWI,175567431
BBWI,175573683
BBWI,175564753
BBWI,175567125
BBWI,175564643
BBWI,175571365
BBWI,175568317
BBWI,175564813
BBWI,175564795
BBWI,175575511
BBWI,175564763
BBWI,175566315
BBWI,175568337
BBWI,175570107
BBWI,175573805
BBWI,175573807
BBWI,175581001
BBWI,175597191
BBWI,175678969
BBY,175552821
BBY,175558311
BBY,175725585
BBY,175553157
BBY,175553159
BBY,175564529
BBY,175558051
BBY,175563345
BBY,175563223
BBY,175563387
BBY,175567463
BBY,175579055
BBY,175552753
BBY,175554453
BBY,175555627
BBY,175552859
BBY,175552875
BBY,175554027
BBY,175554459
BBY,175557089
BBY,175554331
BBY,175555625
BBY,175558459
BBY,175568661
BBY,175555405
BBY,175554469
BBY,175555871
BBY,175556777
BBY,175557219
BBY,175556849
BBY,175557161
BBY,175557867
BBY,175568321
BBY,175575177
BBY,175563215
BBY,175559123
BBY,175563739
BBY,175559643
BBY,175559111
BBY,175563877
BBY,175563367
BBY,175561989
BBY,175560893
BBY,175574245
BBY,175559655
BBY,175561167
BBY,175564755
BBY,175566319
BBY,175562555
BBY,175563737
BBY,175573683
BBY,175567125
BBY,175567421
BBY,175564795
BBY,175575511
BBY,175564763
BBY,175566315
BBY,175568337
BBY,175570107
BBY,175573805
BBY,175678975
BBY,175568371
BBY,175568375
BBY,175575509
BBY,175565699
BBY,175597197
BBY,175575179
BBY,175570143
BBY,175564805
BBY,175579223
BBY,175721059
BBY,175567465
BBY,175567117
BBY,175567475
BBY,175568429
BBY,175570257
BBY,175567451
BBY,175568335
BBY,175570255
BBY,175582517
BBY,175568323
BBY,175572749
BBY,175605597
BBY,175570251
BBY,175576405
BBY,175570131
BBY,175570133
BBY,175570135
BBY,175571095
BBY,175571101
BBY,175579779
BBY,175635041
BBY,175572899
BBY,175576401
BBY,175572477
BBY,175574269
BBY,175573681
BBY,175585495
BBY,175573803
BBY,175574373
BKNG,175558311
BKNG,175725585
BKNG,175563343
BKNG,175552815
BKNG,175563341
BKNG,175563411
BKNG,175563389
BKNG,175563359
BKNG,175563401
BKNG,175557159
BKNG,175554447
BKNG,175563387
BKNG,175552053
BKNG,175552715
BKNG,175552751
BKNG,175558475
BKNG,175552859
BKNG,175552863
BKNG,175552875
BKNG,175555645
BKNG,175554027
BKNG,175554441
BKNG,175554331
BKNG,175562233
BKNG,175558087
BKNG,175565453
BKNG,175555867
BKNG,175555519
BKNG,175556603
BKNG,175557059
BKNG,175556849
BKNG,175562231
BKNG,175559115
BKNG,175557161
BKNG,175557865
BKNG,175557867
BKNG,175561149
BKNG,175573663
BKNG,175560897
BKNG,175568321
BKNG,175559123
BKNG,175563875
BKNG,175559643
BKNG,175562247
BKNG,175559655
BKNG,175561159
BKNG,175560621
BKNG,175562553
BKNG,175561171
BKNG,175564787
BKNG,175567461
BKNG,175567427
BKNG,175562225
BKNG,175563737
BKNG,175564573
BKNG,175564753
BKNG,175573703
BKNG,175564749
BKNG,175851121
BKNG,175851129
BKNG,175564747
BKNG,175564795
BKNG,175564763
BKNG,175566315
BKNG,175570107
BKNG,175571383
BKNG,175573805
BKNG,175573809
BKNG,175678973
BKNG,175678977
BKNG,175568367
BKNG,175568371
BKNG,175575509
BKNG,175565699
BKNG,175597197
BKNG,175564789
BKNG,175564793
BKNG,175564803
BKNG,175721059
BKNG,175612617
BKNG,175567187
BKNG,175567465
BKNG,175567475
BKNG,175567451
BKNG,175567457
BKNG,175567481
BKNG,175568369
BKNG,175568335
BKNG,175568431
BKNG,175568535
BKNG,175570251
BKNG,175579237
BKNG,175634999
BKNG,175569699
BKNG,175570909
BKNG,175570135
BKNG,175576423
BKNG,175571101
BKNG,175576345
BKNG,175576401
BWA,190693603
BWA,199090867
BWA,187896721
BWA,190942553
BWA,175801259
BWA,175601473
BWA,195032853
BWA,203365777
BWA,199006793
BWA,179885435
BWA,192862919
BWA,188732693
BWA,199651055
BWA,191830227
BWA,191899449
BWA,195755347
BWA,184549769
BWA,184237835
BWA,201231769
BWA,190481653
BWA,201185141
BWA,182704965
BWA,194944873
BWA,190638645
BWA,191830221
BWA,191887737
BWA,199146533
BWA,190849425
BWA,196981649
BWA,199128971
BWA,186208059
BWA,178035857
BWA,182205603
BWA,183396273
BWA,184232059
BWA,184291319
BWA,184306461
BWA,186594797
BWA,187243017
BWA,191468227
BWA,196528703
BWA,197531323
BWA,183685495
BWA,187205927
BWA,190451555
BWA,193475965
BWA,194197395
BWA,196572379
BWA,196617861
BWA,198604329
BWA,200766325
BWA,178763495
BWA,179727909
BWA,179733531
BWA,181572027
BWA,186178689
BWA,187608905
BWA,188324237
BWA,191405913
BWA,192470983
